class_id,course_code,semester,class_group,lecturer_name
3477,MI1003,HK231,L03,Lê Quốc Yến
3478,MI1003,HK231,L04,Võ Khánh Việt
3479,MI1003,HK231,L05,Lê Khánh Yến
3480,MI1003,HK231,L06,Hoàng Khánh Long
3481,MI1003,HK231,L07,Hồ Minh Nam
3482,MI1003,HK231,L08,Huỳnh Quốc Linh
3483,MT1003,HK231,L01,Võ Ngọc Lam
3484,MT1003,HK231,L02,Đỗ Hữu Long
3485,MT1003,HK231,L03,Lê Quang Hiếu
3486,MT1003,HK231,L04,Hồ Minh Nam
3487,MT1005,HK231,L01,Hoàng Quang Hiếu
3488,MT1005,HK231,L02,Đặng Đức Châu
3489,MT1005,HK231,L03,Hoàng Quang Hiếu
3490,MT1005,HK231,L04,Vũ Ngọc Linh
3491,MT1005,HK231,L05,Dương Đức Khôi
3492,MT1005,HK231,L06,Phạm Hoàng Trinh
3493,MT1007,HK231,L01,Phan Văn Trang
3494,MT1007,HK231,L02,Trần Minh Hiếu
3495,MT1007,HK231,L03,Đỗ Thanh Châu
3496,MT1007,HK231,L04,Võ Ngọc Lam
3497,MT1007,HK231,L05,Dương Minh Tuấn
3498,MT1007,HK231,L06,Nguyễn Gia Thảo
3499,MT2013,HK231,L01,Phạm Ngọc Nam
3500,MT2013,HK231,L02,Phạm Ngọc Nam
3501,MT2013,HK231,L03,Bùi Anh Trinh
3502,PE1003,HK231,L01,Huỳnh Phương Long
3503,PE1003,HK231,L02,Đỗ Hữu Quân
3504,PE1003,HK231,L03,Lý Khánh Hiếu
3505,PE1003,HK231,L04,Đỗ Thanh Châu
3506,PE1003,HK231,L05,Nguyễn Ngọc Hải
3507,PE1005,HK231,L01,Ngô Hữu Duy
3508,PE1005,HK231,L02,Phạm Gia Anh
3509,PE1005,HK231,L03,Hồ Thị Hiếu
3510,PE1005,HK231,L04,Hồ Khánh Trinh
3511,PE1005,HK231,L05,Hoàng Khánh Long
3512,PE1005,HK231,L06,Lý Anh Quân
3513,PE1005,HK231,L07,Đỗ Hữu Phát
3514,PE1005,HK231,L08,Đặng Quang Hải
3515,PE1005,HK231,L09,Lê Đức Nam
3516,PH1003,HK231,L01,Đỗ Tuấn Linh
3517,PH1003,HK231,L02,Võ Ngọc Quân
3518,PH1003,HK231,L03,Lê Quang Hiếu
3519,PH1003,HK231,L04,Hoàng Gia Châu
3520,PH1003,HK231,L05,Bùi Minh Minh
3521,PH1007,HK231,L01,Lý Hoàng Trinh
3522,PH1007,HK231,L02,Hoàng Khánh Long
3523,PH1007,HK231,L03,Võ Minh Châu
3524,PH1007,HK231,L04,Dương Hữu Bảo
3525,SP1007,HK231,L01,Lý Gia Lam
3526,SP1007,HK231,L02,Huỳnh Hữu Trinh
3527,SP1007,HK231,L03,Đỗ Hữu Phát
3528,SP1007,HK231,L04,Võ Khánh An
3529,SP1007,HK231,L05,Ngô Quang Châu
3530,SP1007,HK231,L06,Đỗ Đức Khang
3531,SP1007,HK231,L07,Trần Thị Bảo
3532,SP1007,HK231,L08,Đỗ Tuấn Linh
3533,SP1031,HK231,L01,Ngô Thị Yến
3534,SP1031,HK231,L02,Bùi Quang Khôi
3535,SP1031,HK231,L03,Đặng Đức Châu
3536,SP1031,HK231,L04,Huỳnh Ngọc Khôi
3537,SP1031,HK231,L05,Lý Khánh Hiếu
3538,SP1031,HK231,L06,Bùi Anh Trinh
3539,SP1031,HK231,L07,Lý Hoàng Duy
3540,SP1031,HK231,L08,Đỗ Tuấn Linh
3541,SP1033,HK231,L01,Lý Quang Phát
3542,SP1033,HK231,L02,Ngô Quang Châu
3543,SP1033,HK231,L03,Nguyễn Tuấn Tuấn
3544,SP1033,HK231,L04,Nguyễn Ngọc Hải
3545,SP1033,HK231,L05,Võ Gia Nhi
3546,SP1033,HK231,L06,Bùi Quang Hà
3547,SP1033,HK231,L07,Đặng Quốc Trang
3548,SP1033,HK231,L08,Trần Thị Bảo
3549,SP1033,HK231,L09,Trần Minh Hiếu
3550,SP1033,HK231,L10,Lê Khánh Yến
3551,SP1035,HK231,L01,Ngô Hữu Duy
3552,SP1035,HK231,L02,Nguyễn Anh Trang
3553,SP1035,HK231,L03,Võ Ngọc Lam
3554,SP1035,HK231,L04,Nguyễn Quang Tuấn
3555,SP1035,HK231,L05,Đỗ Văn Uyên
3556,SP1035,HK231,L06,Lý Hoàng Trinh
3557,SP1035,HK231,L07,Dương Thị Phúc
3558,SP1037,HK231,L01,Hồ Anh Quang
3559,SP1037,HK231,L02,Dương Minh Tuấn
3560,SP1037,HK231,L03,Bùi Anh Trinh
3561,SP1037,HK231,L04,Dương Tuấn Tú
3562,SP1037,HK231,L05,Huỳnh Phương Long
3563,SP1037,HK231,L06,Bùi Quang Hà
3564,SP1037,HK231,L07,Lý Đức Khôi
3565,SP1037,HK231,L08,Nguyễn Thanh Hùng
3566,SP1039,HK231,L01,Nguyễn Anh Trang
3567,SP1039,HK231,L02,Lý Hoàng Trinh
3568,SP1039,HK231,L03,Đặng Phương Hùng
3569,CH1003,HK232,L01,Hồ Minh Nam
3570,CH1003,HK232,L02,Lê Tuấn Nhi
3571,CH1003,HK232,L03,Lý Gia Lam
3572,CO1005,HK232,L01,Phan Văn Trang
3573,CO1005,HK232,L02,Trần Tuấn Lam
3574,CO1005,HK232,L03,Ngô Quang Châu
3575,CO1005,HK232,L04,Trần Thị Bảo
3576,CO1005,HK232,L05,Đỗ Đức Khang
3577,CO1005,HK232,L06,Lý Anh Quân
3578,CO1007,HK232,L01,Bùi Hữu Trinh
3579,CO1007,HK232,L02,Đỗ Anh Minh
3580,CO1007,HK232,L03,Bùi Anh Hiếu
3581,CO1007,HK232,L04,Lê Ngọc Nhi
3582,CO1007,HK232,L05,Nguyễn Thanh Hùng
3583,CO1007,HK232,L06,Trần Minh Hiếu
3584,CO1007,HK232,L07,Lê Hoàng Lam
3585,CO1007,HK232,L08,Nguyễn Tuấn Tuấn
3586,CO1007,HK232,L09,Đỗ Anh Minh
3587,CO1007,HK232,L10,Huỳnh Anh Nam
3588,CO1023,HK232,L01,Lê Ngọc Nhi
3589,CO1023,HK232,L02,Lê Đức Nam
3590,CO1023,HK232,L03,Võ Quang Hà
3591,CO1023,HK232,L04,Lý Đức Khôi
3592,CO1023,HK232,L05,Đỗ Tuấn Linh
3593,CO1023,HK232,L06,Vũ Ngọc Linh
3594,CO1027,HK232,L01,Đặng Đức Châu
3595,CO1027,HK232,L02,Phan Văn Trang
3596,CO1027,HK232,L03,Lý Đức Khôi
3597,CO1027,HK232,L04,Lê Khánh Minh
3598,CO1027,HK232,L05,Đỗ Văn Uyên
3599,CO1027,HK232,L06,Đỗ Hữu Long
3600,CO2001,HK232,L01,Ngô Quốc An
3601,CO2001,HK232,L02,Lý Hoàng Trinh
3602,CO2001,HK232,L03,Vũ Ngọc Linh
3603,CO2001,HK232,L04,Huỳnh Ngọc Khôi
3604,CO2001,HK232,L05,Lý Gia Lam
3605,CO2001,HK232,L06,Lê Hoàng Lam
3606,CO2001,HK232,L07,Hoàng Gia Châu
3607,CO2003,HK232,L01,Phan Quốc Trinh
3608,CO2003,HK232,L02,Võ Gia Nhi
3609,CO2003,HK232,L03,Nguyễn Quang Tuấn
3610,CO2003,HK232,L04,Đỗ Tuấn Linh
3611,CO2003,HK232,L05,Lý Anh Quân
3612,CO2003,HK232,L06,Hồ Khánh Phúc
3613,CO2003,HK232,L07,Lê Anh Thảo
3614,CO2003,HK232,L08,Hoàng Gia Châu
3615,CO2003,HK232,L09,Lê Đức Nam
3616,CO2003,HK232,L10,Dương Quang Hà
3617,CO2007,HK232,L01,Huỳnh Hữu Trinh
3618,CO2007,HK232,L02,Nguyễn Anh Trang
3619,CO2007,HK232,L03,Đỗ Ngọc Duy
3620,CO2007,HK232,L04,Nguyễn Hoàng Hùng
3621,CO2007,HK232,L05,Vũ Ngọc Linh
3622,CO2011,HK232,L01,Huỳnh Quốc Linh
3623,CO2011,HK232,L02,Dương Thị Phúc
3624,CO2011,HK232,L03,Đỗ Minh Duy
3625,CO2011,HK232,L04,Phạm Ngọc Nam
3626,CO2011,HK232,L05,Đỗ Hữu Long
3627,CO2011,HK232,L06,Nguyễn Ngọc Hải
3628,CO2011,HK232,L07,Ngô Hữu Duy
3629,CO2011,HK232,L08,Ngô Hữu Duy
3630,CO2011,HK232,L09,Lê Hoàng Lam
3631,CO2011,HK232,L10,Đỗ Văn Uyên
3632,CO2013,HK232,L01,Đỗ Hữu Phát
3633,CO2013,HK232,L02,Phạm Ngọc Nam
3634,CO2013,HK232,L03,Nguyễn Quang Tuấn
3635,CO2013,HK232,L04,Bùi Minh Minh
3636,CO2013,HK232,L05,Đỗ Ngọc Duy
3637,CO2013,HK232,L06,Phạm Hoàng Trinh
3638,CO2013,HK232,L07,Phan Quốc Trinh
3639,CO2013,HK232,L08,Bùi Minh Minh
3640,CO2017,HK232,L01,Hoàng Khánh Long
3641,CO2017,HK232,L02,Võ Ngọc Quân
3642,CO2017,HK232,L03,Đỗ Anh Minh
3643,CO2017,HK232,L04,Hoàng Quang Hiếu
3644,CO2017,HK232,L05,Lý Đức Anh
3645,CO2039,HK232,L01,Lý Gia Lam
3646,CO2039,HK232,L02,Đỗ Hữu Quân
3647,CO2039,HK232,L03,Lý Gia Lam
3648,CO2039,HK232,L04,Lê Quốc Yến
3649,CO2039,HK232,L05,Trần Tuấn Lam
3650,CO3001,HK232,L01,Hồ Thị Hiếu
3651,CO3001,HK232,L02,Bùi Quang Khôi
3652,CO3001,HK232,L03,Dương Quang Hà
3653,CO3001,HK232,L04,Đỗ Hữu Phát
3654,CO3001,HK232,L05,Võ Khánh Việt
3655,CO3001,HK232,L06,Đỗ Ngọc Duy
3656,CO3001,HK232,L07,Đỗ Minh Duy
3657,CO3001,HK232,L08,Dương Anh Thảo
3658,CO3001,HK232,L09,Dương Anh An
3659,CO3005,HK232,L01,Ngô Thị Yến
3660,CO3005,HK232,L02,Nguyễn Hoàng Hùng
3661,CO3005,HK232,L03,Trần Tuấn Lam
3662,CO3011,HK232,L01,Đỗ Hữu Long
3663,CO3011,HK232,L02,Lê Khánh Minh
3664,CO3011,HK232,L03,Đặng Đức Châu
3665,CO3011,HK232,L04,Võ Khánh Việt
3666,CO3011,HK232,L05,Dương Thị Phúc
3667,CO3011,HK232,L06,Dương Tuấn Tú
3668,CO3011,HK232,L07,Nguyễn Quang Tuấn
3669,CO3011,HK232,L08,Võ Gia Nhi
3670,CO3011,HK232,L09,Lê Hoàng Lam
3671,CO3013,HK232,L01,Lê Thanh Hải
3672,CO3013,HK232,L02,Võ Khánh Việt
3673,CO3013,HK232,L03,Lê Tuấn Nhi
3674,CO3013,HK232,L04,Đặng Quốc Trang
3675,CO3013,HK232,L05,Ngô Hữu Duy
3676,CO3013,HK232,L06,Lý Gia Lam
3677,CO3015,HK232,L01,Đỗ Hữu Long
3678,CO3015,HK232,L02,Bùi Minh Minh
3679,CO3015,HK232,L03,Hoàng Gia Châu
3680,CO3015,HK232,L04,Lý Khánh Hiếu
3681,CO3015,HK232,L05,Nguyễn Hoàng Hùng
3682,CO3015,HK232,L06,Đỗ Minh Trang
3683,CO3015,HK232,L07,Trần Minh Hiếu
3684,CO3015,HK232,L08,Huỳnh Anh Nam
3685,CO3015,HK232,L09,Dương Minh Tuấn
3686,CO3015,HK232,L10,Võ Ngọc Quân
3687,CO3017,HK232,L01,Võ Khánh An
3688,CO3017,HK232,L02,Đỗ Thanh Châu
3689,CO3017,HK232,L03,Dương Quang Hà
3690,CO3017,HK232,L04,Hồ Thị Hiếu
3691,CO3017,HK232,L05,Trần Minh Hiếu
3692,CO3017,HK232,L06,Đỗ Anh Minh
3693,CO3017,HK232,L07,Lê Khánh Minh
3694,CO3017,HK232,L08,Dương Anh Thảo
3695,CO3017,HK232,L09,Lê Quốc Yến
3696,CO3017,HK232,L10,Phạm Khánh Nam
3697,CO3021,HK232,L01,Trần Thị Bảo
3698,CO3021,HK232,L02,Đỗ Hữu Long
3699,CO3021,HK232,L03,Vũ Quốc Châu
3700,CO3021,HK232,L04,Dương Thị Phúc
3701,CO3021,HK232,L05,Võ Ngọc Lam
3702,CO3021,HK232,L06,Hồ Khánh Trinh
3703,CO3021,HK232,L07,Vũ Quốc Châu
3704,CO3021,HK232,L08,Nguyễn Quốc Tuấn
3705,CO3021,HK232,L09,Nguyễn Ngọc Hải
3706,CO3023,HK232,L01,Ngô Quốc An
3707,CO3023,HK232,L02,Dương Thị Phúc
3708,CO3023,HK232,L03,Dương Anh An
3709,CO3023,HK232,L04,Lê Khánh Minh
3710,CO3023,HK232,L05,Nguyễn Thanh Hùng
3711,CO3023,HK232,L06,Võ Hữu Mai
3712,CO3023,HK232,L07,Lê Đức An
3713,CO3023,HK232,L08,Đặng Đức Châu
3714,CO3027,HK232,L01,Lý Khánh Hiếu
3715,CO3027,HK232,L02,Lê Anh Thảo
3716,CO3027,HK232,L03,Nguyễn Ngọc Hải
3717,CO3027,HK232,L04,Lê Anh Thảo
3718,CO3027,HK232,L05,Lê Đức An
3719,CO3027,HK232,L06,Huỳnh Phương Long
3720,CO3027,HK232,L07,Bùi Hữu Trinh
3721,CO3027,HK232,L08,Lý Đức Anh
3722,CO3029,HK232,L01,Ngô Hữu Duy
3723,CO3029,HK232,L02,Bùi Hữu Trinh
3724,CO3029,HK232,L03,Dương Quang Hà
3725,CO3031,HK232,L01,Bùi Quang Hà
3726,CO3031,HK232,L02,Lý Gia Lam
3727,CO3031,HK232,L03,Ngô Thị Yến
3728,CO3031,HK232,L04,Đỗ Anh Minh
3729,CO3033,HK232,L01,Võ Gia Nhi
3730,CO3033,HK232,L02,Ngô Thị Yến
3731,CO3033,HK232,L03,Lê Hoàng Lam
3732,CO3033,HK232,L04,Huỳnh Ngọc Khôi
3733,CO3033,HK232,L05,Ngô Quốc An
3734,CO3035,HK232,L01,Lê Quang Hiếu
3735,CO3035,HK232,L02,Võ Phương Khôi
3736,CO3035,HK232,L03,Võ Ngọc Quân
3737,CO3035,HK232,L04,Ngô Thanh Lam
3738,CO3035,HK232,L05,Dương Tuấn Tú
3739,CO3037,HK232,L01,Võ Quang Hà
3740,CO3037,HK232,L02,Võ Ngọc Quân
3741,CO3037,HK232,L03,Võ Quang Hà
3742,CO3037,HK232,L04,Đỗ Hữu Phát
3743,CO3037,HK232,L05,Dương Hữu Bảo
3744,CO3041,HK232,L01,Huỳnh Anh Nam
3745,CO3041,HK232,L02,Hoàng Gia Châu
3746,CO3041,HK232,L03,Nguyễn Ngọc Hải
3747,CO3041,HK232,L04,Lê Ngọc Nhi
3748,CO3041,HK232,L05,Võ Khánh An
3749,CO3041,HK232,L06,Võ Khánh An
3750,CO3041,HK232,L07,Lê Thanh Hải
3751,CO3041,HK232,L08,Dương Minh Tuấn
3752,CO3043,HK232,L01,Huỳnh Ngọc Khôi
3753,CO3043,HK232,L02,Huỳnh Phương Long
3754,CO3043,HK232,L03,Dương Quang Hà
3755,CO3043,HK232,L04,Nguyễn Anh Trang
3756,CO3043,HK232,L05,Nguyễn Quốc Tuấn
3757,CO3043,HK232,L06,Hồ Minh Nam
3758,CO3043,HK232,L07,Dương Anh Thảo
3759,CO3043,HK232,L08,Ngô Thị Yến
3760,CO3045,HK232,L01,Võ Quang Hà
3761,CO3045,HK232,L02,Đặng Quang Hải
3762,CO3045,HK232,L03,Đỗ Đức Khang
3763,CO3045,HK232,L04,Lê Hoàng Lam
3764,CO3045,HK232,L05,Nguyễn Quang Tuấn
3765,CO3045,HK232,L06,Dương Anh An
3766,CO3045,HK232,L07,Lê Quốc Yến
3767,CO3047,HK232,L01,Phạm Đức Nhi
3768,CO3047,HK232,L02,Lê Tuấn Nhi
3769,CO3047,HK232,L03,Huỳnh Quốc Linh
3770,CO3047,HK232,L04,Lê Hoàng Lam
3771,CO3047,HK232,L05,Huỳnh Hữu Trinh
3772,CO3049,HK232,L01,Hoàng Quang Hiếu
3773,CO3049,HK232,L02,Dương Đức Khôi
3774,CO3049,HK232,L03,Huỳnh Phương Long
3775,CO3049,HK232,L04,Bùi Anh Trinh
3776,CO3049,HK232,L05,Dương Hữu Bảo
3777,CO3049,HK232,L06,Lý Khánh Hiếu
3778,CO3049,HK232,L07,Lý Hoàng Duy
3779,CO3049,HK232,L08,Hoàng Khánh Long
3780,CO3051,HK232,L01,Trần Tuấn Lam
3781,CO3051,HK232,L02,Võ Quang Hà
3782,CO3051,HK232,L03,Đỗ Thanh Châu
3783,CO3051,HK232,L04,Nguyễn Hoàng Hùng
3784,CO3051,HK232,L05,Võ Gia Nhi
3785,CO3051,HK232,L06,Hồ Khánh Phúc
3786,CO3051,HK232,L07,Nguyễn Ngọc Hải
3787,CO3051,HK232,L08,Dương Thị Phúc
3788,CO3051,HK232,L09,Huỳnh Phương Long
3789,CO3051,HK232,L10,Lý Khánh Hiếu
3790,CO3057,HK232,L01,Ngô Thị Yến
3791,CO3057,HK232,L02,Lê Anh Thảo
3792,CO3057,HK232,L03,Hoàng Quang Hiếu
3793,CO3057,HK232,L04,Hoàng Khánh Long
3794,CO3057,HK232,L05,Phạm Đức Nhi
3795,CO3057,HK232,L06,Bùi Anh Hiếu
3796,CO3057,HK232,L07,Đỗ Hữu Long
3797,CO3057,HK232,L08,Bùi Quang Khôi
3798,CO3057,HK232,L09,Bùi Anh Trinh
3799,CO3059,HK232,L01,Lý Quang Phát
3800,CO3059,HK232,L02,Đỗ Tuấn Linh
3801,CO3059,HK232,L03,Lê Ngọc Nhi
3802,CO3059,HK232,L04,Hoàng Thị Hiếu
3803,CO3059,HK232,L05,Huỳnh Quốc Linh
3804,CO3059,HK232,L06,Lê Đức An
3805,CO3059,HK232,L07,Lê Anh Thảo
3806,CO3059,HK232,L08,Nguyễn Hoàng Hùng
3807,CO3061,HK232,L01,Ngô Thị Yến
3808,CO3061,HK232,L02,Huỳnh Phương Long
3809,CO3061,HK232,L03,Nguyễn Tuấn Tuấn
3810,CO3061,HK232,L04,Ngô Thanh Lam
3811,CO3061,HK232,L05,Nguyễn Quốc Tuấn
3812,CO3061,HK232,L06,Lê Khánh Minh
3813,CO3061,HK232,L07,Hồ Anh Quang
3814,CO3061,HK232,L08,Lý Gia Lam
3815,CO3061,HK232,L09,Ngô Hữu Duy
3816,CO3061,HK232,L10,Trần Minh Hiếu
3817,CO3065,HK232,L01,Lê Tuấn Nhi
3818,CO3065,HK232,L02,Bùi Ngọc Bảo
3819,CO3065,HK232,L03,Dương Anh Thảo
3820,CO3065,HK232,L04,Nguyễn Gia Thảo
3821,CO3065,HK232,L05,Vũ Ngọc Linh
3822,CO3065,HK232,L06,Hoàng Khánh Long
3823,CO3067,HK232,L01,Hồ Anh Quang
3824,CO3067,HK232,L02,Lê Đức An
3825,CO3067,HK232,L03,Đặng Phương Hùng
3826,CO3067,HK232,L04,Hồ Thị Hiếu
3827,CO3069,HK232,L01,Đỗ Hữu Quân
3828,CO3069,HK232,L02,Đặng Gia Hiếu
3829,CO3069,HK232,L03,Nguyễn Thanh Hùng
3830,CO3069,HK232,L04,Hồ Khánh Trinh
3831,CO3069,HK232,L05,Dương Minh Tuấn
3832,CO3071,HK232,L01,Bùi Quang Khôi
3833,CO3071,HK232,L02,Võ Ngọc Quân
3834,CO3071,HK232,L03,Nguyễn Quang Tuấn
3835,CO3071,HK232,L04,Đỗ Minh Trang
3836,CO3071,HK232,L05,Lê Khánh Minh
3837,CO3071,HK232,L06,Lê Hoàng Lam
3838,CO3071,HK232,L07,Đỗ Văn Uyên
3839,CO3071,HK232,L08,Lý Anh Quân
3840,CO3071,HK232,L09,Phan Quốc Trinh
3841,CO3083,HK232,L01,Phạm Hoàng Trinh
3842,CO3083,HK232,L02,Bùi Ngọc Bảo
3843,CO3083,HK232,L03,Đỗ Hữu Quân
3844,CO3083,HK232,L04,Lê Quốc Yến
3845,CO3083,HK232,L05,Đặng Đức Châu
3846,CO3083,HK232,L06,Bùi Ngọc Anh
3847,CO3083,HK232,L07,Lê Tuấn Nhi
3848,CO3085,HK232,L01,Dương Anh Thảo
3849,CO3085,HK232,L02,Dương Đức Khôi
3850,CO3085,HK232,L03,Lý Gia Lam
3851,CO3089,HK232,L01,Bùi Quang Khôi
3852,CO3089,HK232,L02,Lý Hoàng Trinh
3853,CO3089,HK232,L03,Đỗ Tuấn Linh
3854,CO3089,HK232,L04,Ngô Quốc An
3855,CO3089,HK232,L05,Lê Tuấn Nhi
3856,CO3089,HK232,L06,Võ Khánh An
3857,CO3093,HK232,L01,Trần Tuấn Lam
3858,CO3093,HK232,L02,Bùi Minh Minh
3859,CO3093,HK232,L03,Lê Thanh Hải
3860,CO3093,HK232,L04,Vũ Quốc Châu
3861,CO3093,HK232,L05,Lý Đức Khôi
3862,CO3093,HK232,L06,Ngô Hữu Duy
3863,CO3093,HK232,L07,Lý Anh Quân
3864,CO3093,HK232,L08,Hoàng Khánh Long
3865,CO3101,HK232,L01,Phạm Hoàng Trinh
3866,CO3101,HK232,L02,Võ Khánh An
3867,CO3101,HK232,L03,Ngô Hữu Duy
3868,CO3101,HK232,L04,Bùi Ngọc Bảo
3869,CO3101,HK232,L05,Hoàng Khánh Long
3870,CO3103,HK232,L01,Bùi Anh Hiếu
3871,CO3103,HK232,L02,Lý Hoàng Duy
3872,CO3103,HK232,L03,Lý Hoàng Duy
3873,CO3103,HK232,L04,Hoàng Thị Hiếu
3874,CO3103,HK232,L05,Dương Anh An
3875,CO3103,HK232,L06,Bùi Ngọc Anh
3876,CO3103,HK232,L07,Dương Anh Thảo
3877,CO3103,HK232,L08,Hoàng Khánh Long
3878,CO3103,HK232,L09,Đỗ Đức Khang
3879,CO3105,HK232,L01,Phan Quốc Trinh
3880,CO3105,HK232,L02,Đỗ Minh Trang
3881,CO3105,HK232,L03,Hồ Minh Nam
3882,CO3105,HK232,L04,Võ Ngọc Lam
3883,CO3105,HK232,L05,Lê Đức Nam
3884,CO3105,HK232,L06,Hồ Khánh Phúc
3885,CO3107,HK232,L01,Huỳnh Ngọc Khôi
3886,CO3107,HK232,L02,Phan Văn Trang
3887,CO3107,HK232,L03,Vũ Ngọc Linh
3888,CO3107,HK232,L04,Dương Anh Thảo
3889,CO3107,HK232,L05,Đỗ Anh Minh
3890,CO3107,HK232,L06,Võ Phương Khôi
3891,CO3107,HK232,L07,Đỗ Minh Duy
3892,CO3109,HK232,L01,Ngô Hữu Duy
3893,CO3109,HK232,L02,Dương Đức Khôi
3894,CO3109,HK232,L03,Trần Thị Bảo
3895,CO3109,HK232,L04,Đỗ Thanh Châu
3896,CO3109,HK232,L05,Hồ Khánh Phúc
3897,CO3109,HK232,L06,Võ Hữu Mai
3898,CO3109,HK232,L07,Bùi Minh Minh
3899,CO3109,HK232,L08,Phan Văn Trang
3900,CO3109,HK232,L09,Vũ Ngọc Linh
3901,CO3109,HK232,L10,Trần Thị Bảo
3902,CO3111,HK232,L01,Võ Ngọc Quân
3903,CO3111,HK232,L02,Dương Thị Phúc
3904,CO3111,HK232,L03,Ngô Thanh Lam
3905,CO3111,HK232,L04,Bùi Anh Hiếu
3906,CO3111,HK232,L05,Lê Khánh Yến
3907,CO3115,HK232,L01,Hoàng Khánh Long
3908,CO3115,HK232,L02,Võ Ngọc Lam
3909,CO3115,HK232,L03,Dương Tuấn Tú
3910,CO3115,HK232,L04,Đỗ Hữu Phát
3911,CO3115,HK232,L05,Bùi Minh Minh
3912,CO3115,HK232,L06,Đặng Quốc Trang
3913,CO3115,HK232,L07,Huỳnh Ngọc Khôi
3914,CO3115,HK232,L08,Hồ Khánh Phúc
3915,CO3115,HK232,L09,Lý Đức Anh
3916,CO3117,HK232,L01,Lê Ngọc Nhi
3917,CO3117,HK232,L02,Võ Gia Nhi
3918,CO3117,HK232,L03,Hồ Khánh Trinh
3919,CO3117,HK232,L04,Ngô Quốc An
3920,CO3119,HK232,L01,Dương Anh Thảo
3921,CO3119,HK232,L02,Đặng Quang Hải
3922,CO3119,HK232,L03,Phan Quốc Trinh
3923,CO3119,HK232,L04,Dương Hữu Bảo
3924,CO3119,HK232,L05,Ngô Hữu Duy
3925,CO3119,HK232,L06,Phạm Hoàng Trinh
3926,CO3119,HK232,L07,Lý Đức Khôi
3927,CO3119,HK232,L08,Võ Khánh An
3928,CO3119,HK232,L09,Dương Hữu Bảo
3929,CO3119,HK232,L10,Ngô Hữu Duy
3930,CO3127,HK232,L01,Đặng Gia Hiếu
3931,CO3127,HK232,L02,Nguyễn Quang Tuấn
3932,CO3127,HK232,L03,Ngô Quang Châu
3933,CO3127,HK232,L04,Đặng Phương Hùng
3934,CO3127,HK232,L05,Bùi Ngọc Bảo
3935,CO3127,HK232,L06,Phạm Đức Nhi
3936,CO3127,HK232,L07,Lý Hoàng Trinh
3937,CO3129,HK232,L01,Trần Tuấn Lam
3938,CO3129,HK232,L02,Trần Minh Hiếu
3939,CO3129,HK232,L03,Đỗ Hữu Long
3940,CO3131,HK232,L01,Trần Thị Bảo
3941,CO3131,HK232,L02,Võ Quang Hà
3942,CO3131,HK232,L03,Đỗ Minh Duy
3943,CO3131,HK232,L04,Bùi Anh Trinh
3944,CO3131,HK232,L05,Phạm Đức Nhi
3945,CO3131,HK232,L06,Ngô Quang Châu
3946,CO3131,HK232,L07,Nguyễn Thanh Hùng
3947,CO3131,HK232,L08,Lê Đức An
3948,CO3131,HK232,L09,Dương Anh An
3949,CO3133,HK232,L01,Dương Đức Khôi
3950,CO3133,HK232,L02,Phạm Khánh Nam
3951,CO3133,HK232,L03,Hồ Khánh Phúc
3952,CO3133,HK232,L04,Đỗ Văn Uyên
3953,CO3133,HK232,L05,Lê Hoàng Lam
3954,CO3135,HK232,L01,Lê Thanh Hải
3955,CO3135,HK232,L02,Huỳnh Ngọc Khôi
3956,CO3135,HK232,L03,Đặng Đức Châu
3957,CO3135,HK232,L04,Lý Quang Phát
3958,CO3135,HK232,L05,Huỳnh Quốc Linh
3959,CO3135,HK232,L06,Võ Ngọc Quân
3960,CO3135,HK232,L07,Lê Đức Nam
3961,CO3135,HK232,L08,Bùi Ngọc Bảo
3962,CO3137,HK232,L01,Lý Gia Lam
3963,CO3137,HK232,L02,Lý Anh Quân
3964,CO3137,HK232,L03,Đặng Quang Hải
3965,CO3137,HK232,L04,Huỳnh Hữu Trinh
3966,CO3137,HK232,L05,Lý Khánh Hiếu
3967,CO3137,HK232,L06,Lê Hoàng Lam
3968,CO3137,HK232,L07,Huỳnh Ngọc Khôi
3969,CO3137,HK232,L08,Đỗ Tuấn Linh
3970,CO3137,HK232,L09,Hồ Khánh Trinh
3971,CO3137,HK232,L10,Dương Đức Khôi
3972,CO3139,HK232,L01,Bùi Quang Khôi
3973,CO3139,HK232,L02,Huỳnh Hữu Trinh
3974,CO3139,HK232,L03,Nguyễn Quốc Tuấn
3975,CO3139,HK232,L04,Dương Thị Phúc
3976,CO3139,HK232,L05,Lê Ngọc Nhi
3977,CO3151,HK232,L01,Đặng Đức Châu
3978,CO3151,HK232,L02,Hoàng Thị Hiếu
3979,CO3151,HK232,L03,Phan Văn Trang
3980,CO3151,HK232,L04,Đỗ Hữu Long
3981,CO3153,HK232,L01,Nguyễn Quốc Tuấn
3982,CO3153,HK232,L02,Phan Văn Trang
3983,CO3153,HK232,L03,Đỗ Thanh Châu
3984,CO3153,HK232,L04,Huỳnh Hữu Trinh
3985,CO3335,HK232,L01,Lê Thanh Hải
3986,CO3335,HK232,L02,Lý Đức Khôi
3987,CO3335,HK232,L03,Vũ Quốc Châu
3988,CO4025,HK232,L01,Dương Anh An
3989,CO4025,HK232,L02,Ngô Thị Yến
3990,CO4025,HK232,L03,Ngô Hữu Duy
3991,CO4025,HK232,L04,Bùi Hữu Trinh
3992,CO4029,HK232,L01,Dương Anh Thảo
